Index,Power (dBm),X_Position,Y_Position,Z_Position,U_Position,V_Position,W_Position
68,-76.4906616,514469,6540.1578947368425,4303.421052631579,-200,350,-7731
69,-74.4993286,514469,6540.1578947368425,4324.473684210527,-200,350,-7731
70,-72.3414536,514469,6540.1578947368425,4345.526315789473,-200,350,-7731
71,-70.6033173,514469,6540.1578947368425,4366.578947368421,-200,350,-7731
72,-69.3362732,514469,6540.1578947368425,4387.631578947368,-200,350,-7731
73,-68.9497604,514469,6540.1578947368425,4408.684210526316,-200,350,-7731
74,-68.5049667,514469,6540.1578947368425,4429.736842105263,-200,350,-7731
75,-69.2433472,514469,6540.1578947368425,4450.789473684211,-200,350,-7731
76,-69.7138824,514469,6540.1578947368425,4471.842105263158,-200,350,-7731
77,-71.5407944,514469,6540.1578947368425,4492.894736842105,-200,350,-7731
78,-75.0223923,514469,6540.1578947368425,4513.9473684210525,-200,350,-7731
79,-78.9043427,514469,6540.1578947368425,4535.0,-200,350,-7731
80,-78.5126953,514469,6561.210526315789,4135.0,-200,350,-7731
81,-81.2073975,514469,6561.210526315789,4156.0526315789475,-200,350,-7731
82,-86.538681,514469,6561.210526315789,4177.105263157895,-200,350,-7731
83,-80.2465134,514469,6561.210526315789,4198.1578947368425,-200,350,-7731
84,-78.6328278,514469,6561.210526315789,4219.210526315789,-200,350,-7731
85,-76.9611969,514469,6561.210526315789,4240.263157894737,-200,350,-7731
86,-75.9971008,514469,6561.210526315789,4261.315789473684,-200,350,-7731
87,-75.425415,514469,6561.210526315789,4282.368421052632,-200,350,-7731
88,-72.283989,514469,6561.210526315789,4303.421052631579,-200,350,-7731
89,-69.3069916,514469,6561.210526315789,4324.473684210527,-200,350,-7731
90,-66.8986816,514469,6561.210526315789,4345.526315789473,-200,350,-7731
91,-64.8893585,514469,6561.210526315789,4366.578947368421,-200,350,-7731
92,-63.5416565,514469,6561.210526315789,4387.631578947368,-200,350,-7731
93,-62.938652,514469,6561.210526315789,4408.684210526316,-200,350,-7731
94,-62.9257126,514469,6561.210526315789,4429.736842105263,-200,350,-7731
95,-63.4275436,514469,6561.210526315789,4450.789473684211,-200,350,-7731
96,-64.6434097,514469,6561.210526315789,4471.842105263158,-200,350,-7731
97,-66.6304703,514469,6561.210526315789,4492.894736842105,-200,350,-7731
98,-69.8590469,514469,6561.210526315789,4513.9473684210525,-200,350,-7731
99,-73.4779282,514469,6561.210526315789,4535.0,-200,350,-7731
100,-78.3283081,514469,6582.263157894737,4135.0,-200,350,-7731
101,-81.6658325,514469,6582.263157894737,4156.0526315789475,-200,350,-7731
102,-88.3641281,514469,6582.263157894737,4177.105263157895,-200,350,-7731
103,-85.1047134,514469,6582.263157894737,4198.1578947368425,-200,350,-7731
104,-82.2769089,514469,6582.263157894737,4219.210526315789,-200,350,-7731
105,-80.0122757,514469,6582.263157894737,4240.263157894737,-200,350,-7731
106,-75.732254,514469,6582.263157894737,4261.315789473684,-200,350,-7731
107,-70.9604416,514469,6582.263157894737,4282.368421052632,-200,350,-7731
108,-66.9116898,514469,6582.263157894737,4303.421052631579,-200,350,-7731
109,-63.5905609,514469,6582.263157894737,4324.473684210527,-200,350,-7731
110,-60.9327621,514469,6582.263157894737,4345.526315789473,-200,350,-7731
111,-59.2643738,514469,6582.263157894737,4366.578947368421,-200,350,-7731
112,-58.0412369,514469,6582.263157894737,4387.631578947368,-200,350,-7731
113,-57.4441605,514469,6582.263157894737,4408.684210526316,-200,350,-7731
114,-57.5,514469,6582.263157894737,4429.736842105263,-200,350,-7731
115,-58.131958,514469,6582.263157894737,4450.789473684211,-200,350,-7731
116,-59.6185455,514469,6582.263157894737,4471.842105263158,-200,350,-7731
117,-61.8455811,514469,6582.263157894737,4492.894736842105,-200,350,-7731
118,-64.803215,514469,6582.263157894737,4513.9473684210525,-200,350,-7731
119,-68.4230499,514469,6582.263157894737,4535.0,-200,350,-7731
120,-79.9037552,514469,6603.315789473684,4135.0,-200,350,-7731
121,-83.4455795,514469,6603.315789473684,4156.0526315789475,-200,350,-7731
122,-86.8046722,514469,6603.315789473684,4177.105263157895,-200,350,-7731
123,-83.3474426,514469,6603.315789473684,4198.1578947368425,-200,350,-7731
124,-81.3134842,514469,6603.315789473684,4219.210526315789,-200,350,-7731
125,-76.0326691,514469,6603.315789473684,4240.263157894737,-200,350,-7731
126,-70.6463242,514469,6603.315789473684,4261.315789473684,-200,350,-7731
127,-65.9616852,514469,6603.315789473684,4282.368421052632,-200,350,-7731
128,-61.9031372,514469,6603.315789473684,4303.421052631579,-200,350,-7731
129,-58.3928146,514469,6603.315789473684,4324.473684210527,-200,350,-7731
130,-55.4668808,514469,6603.315789473684,4345.526315789473,-200,350,-7731
131,-53.7247086,514469,6603.315789473684,4366.578947368421,-200,350,-7731
132,-52.2922211,514469,6603.315789473684,4387.631578947368,-200,350,-7731
133,-51.7535248,514469,6603.315789473684,4408.684210526316,-200,350,-7731
134,-52.0132141,514469,6603.315789473684,4429.736842105263,-200,350,-7731
135,-52.9889221,514469,6603.315789473684,4450.789473684211,-200,350,-7731
136,-54.5364151,514469,6603.315789473684,4471.842105263158,-200,350,-7731
137,-56.7060013,514469,6603.315789473684,4492.894736842105,-200,350,-7731
138,-59.7375565,514469,6603.315789473684,4513.9473684210525,-200,350,-7731
139,-63.4823608,514469,6603.315789473684,4535.0,-200,350,-7731
140,-78.0861588,514469,6624.368421052632,4135.0,-200,350,-7731
141,-81.6879654,514469,6624.368421052632,4156.0526315789475,-200,350,-7731
142,-84.3840103,514469,6624.368421052632,4177.105263157895,-200,350,-7731
143,-81.102356,514469,6624.368421052632,4198.1578947368425,-200,350,-7731
144,-76.848671,514469,6624.368421052632,4219.210526315789,-200,350,-7731
145,-70.2574921,514469,6624.368421052632,4240.263157894737,-200,350,-7731
146,-65.5652313,514469,6624.368421052632,4261.315789473684,-200,350,-7731
147,-61.2041626,514469,6624.368421052632,4282.368421052632,-200,350,-7731
148,-57.0461655,514469,6624.368421052632,4303.421052631579,-200,350,-7731
149,-53.4337845,514469,6624.368421052632,4324.473684210527,-200,350,-7731
150,-50.5083694,514469,6624.368421052632,4345.526315789473,-200,350,-7731
151,-48.375885,514469,6624.368421052632,4366.578947368421,-200,350,-7731
152,-46.842041,514469,6624.368421052632,4387.631578947368,-200,350,-7731
153,-46.2763367,514469,6624.368421052632,4408.684210526316,-200,350,-7731
154,-46.5805817,514469,6624.368421052632,4429.736842105263,-200,350,-7731
155,-47.508934,514469,6624.368421052632,4450.789473684211,-200,350,-7731
156,-49.1891022,514469,6624.368421052632,4471.842105263158,-200,350,-7731
157,-51.5237122,514469,6624.368421052632,4492.894736842105,-200,350,-7731
158,-54.6932678,514469,6624.368421052632,4513.9473684210525,-200,350,-7731
159,-58.2743378,514469,6624.368421052632,4535.0,-200,350,-7731
160,-78.8723221,514469,6645.421052631579,4135.0,-200,350,-7731
161,-83.6243591,514469,6645.421052631579,4156.0526315789475,-200,350,-7731
162,-84.2480698,514469,6645.421052631579,4177.105263157895,-200,350,-7731
163,-79.540741,514469,6645.421052631579,4198.1578947368425,-200,350,-7731
164,-72.843605,514469,6645.421052631579,4219.210526315789,-200,350,-7731
165,-65.9169312,514469,6645.421052631579,4240.263157894737,-200,350,-7731
166,-61.1546173,514469,6645.421052631579,4261.315789473684,-200,350,-7731
167,-56.8541031,514469,6645.421052631579,4282.368421052632,-200,350,-7731
168,-52.6654968,514469,6645.421052631579,4303.421052631579,-200,350,-7731
169,-48.9901352,514469,6645.421052631579,4324.473684210527,-200,350,-7731
170,-45.7447357,514469,6645.421052631579,4345.526315789473,-200,350,-7731
171,-43.6182175,514469,6645.421052631579,4366.578947368421,-200,350,-7731
172,-42.0501938,514469,6645.421052631579,4387.631578947368,-200,350,-7731
173,-41.2847519,514469,6645.421052631579,4408.684210526316,-200,350,-7731
174,-41.4273605,514469,6645.421052631579,4429.736842105263,-200,350,-7731
175,-42.3507767,514469,6645.421052631579,4450.789473684211,-200,350,-7731
176,-43.9596481,514469,6645.421052631579,4471.842105263158,-200,350,-7731
177,-46.4734344,514469,6645.421052631579,4492.894736842105,-200,350,-7731
178,-49.774559,514469,6645.421052631579,4513.9473684210525,-200,350,-7731
179,-53.5415192,514469,6645.421052631579,4535.0,-200,350,-7731
180,-79.6035233,514469,6666.473684210527,4135.0,-200,350,-7731
181,-80.921875,514469,6666.473684210527,4156.0526315789475,-200,350,-7731
182,-81.6304779,514469,6666.473684210527,4177.105263157895,-200,350,-7731
183,-76.7259903,514469,6666.473684210527,4198.1578947368425,-200,350,-7731
184,-70.6232224,514469,6666.473684210527,4219.210526315789,-200,350,-7731
185,-64.3748856,514469,6666.473684210527,4240.263157894737,-200,350,-7731
186,-58.6386871,514469,6666.473684210527,4261.315789473684,-200,350,-7731
187,-53.3959656,514469,6666.473684210527,4282.368421052632,-200,350,-7731
188,-48.6689453,514469,6666.473684210527,4303.421052631579,-200,350,-7731
189,-44.5996704,514469,6666.473684210527,4324.473684210527,-200,350,-7731
190,-41.2237015,514469,6666.473684210527,4345.526315789473,-200,350,-7731
191,-38.8099823,514469,6666.473684210527,4366.578947368421,-200,350,-7731
192,-37.162735,514469,6666.473684210527,4387.631578947368,-200,350,-7731
193,-36.3623428,514469,6666.473684210527,4408.684210526316,-200,350,-7731
194,-36.560463,514469,6666.473684210527,4429.736842105263,-200,350,-7731
195,-37.5065613,514469,6666.473684210527,4450.789473684211,-200,350,-7731
196,-39.2701416,514469,6666.473684210527,4471.842105263158,-200,350,-7731
197,-41.8624573,514469,6666.473684210527,4492.894736842105,-200,350,-7731
198,-45.3433151,514469,6666.473684210527,4513.9473684210525,-200,350,-7731
199,-49.4443283,514469,6666.473684210527,4535.0,-200,350,-7731
200,-80.0139542,514469,6687.526315789473,4135.0,-200,350,-7731
201,-84.3415527,514469,6687.526315789473,4156.0526315789475,-200,350,-7731
202,-81.3473358,514469,6687.526315789473,4177.105263157895,-200,350,-7731
203,-74.4915619,514469,6687.526315789473,4198.1578947368425,-200,350,-7731
204,-68.0187149,514469,6687.526315789473,4219.210526315789,-200,350,-7731
205,-61.4895477,514469,6687.526315789473,4240.263157894737,-200,350,-7731
206,-55.5116043,514469,6687.526315789473,4261.315789473684,-200,350,-7731
207,-50.029335,514469,6687.526315789473,4282.368421052632,-200,350,-7731
208,-45.271904,514469,6687.526315789473,4303.421052631579,-200,350,-7731
209,-41.0326157,514469,6687.526315789473,4324.473684210527,-200,350,-7731
210,-37.403244,514469,6687.526315789473,4345.526315789473,-200,350,-7731
211,-34.9467468,514469,6687.526315789473,4366.578947368421,-200,350,-7731
212,-33.2237511,514469,6687.526315789473,4387.631578947368,-200,350,-7731
213,-32.3469124,514469,6687.526315789473,4408.684210526316,-200,350,-7731
214,-32.5268669,514469,6687.526315789473,4429.736842105263,-200,350,-7731
215,-33.5454636,514469,6687.526315789473,4450.789473684211,-200,350,-7731
216,-35.3839569,514469,6687.526315789473,4471.842105263158,-200,350,-7731
217,-38.0887604,514469,6687.526315789473,4492.894736842105,-200,350,-7731
218,-41.8298492,514469,6687.526315789473,4513.9473684210525,-200,350,-7731
219,-46.0959396,514469,6687.526315789473,4535.0,-200,350,-7731
220,-79.853775,514469,6708.578947368421,4135.0,-200,350,-7731
221,-80.5899429,514469,6708.578947368421,4156.0526315789475,-200,350,-7731
222,-79.6693344,514469,6708.578947368421,4177.105263157895,-200,350,-7731
223,-72.5709915,514469,6708.578947368421,4198.1578947368425,-200,350,-7731
224,-65.9370422,514469,6708.578947368421,4219.210526315789,-200,350,-7731
225,-58.9614716,514469,6708.578947368421,4240.263157894737,-200,350,-7731
226,-52.8592148,514469,6708.578947368421,4261.315789473684,-200,350,-7731
227,-47.2183151,514469,6708.578947368421,4282.368421052632,-200,350,-7731
228,-42.3871231,514469,6708.578947368421,4303.421052631579,-200,350,-7731
229,-37.9565353,514469,6708.578947368421,4324.473684210527,-200,350,-7731
230,-34.1379089,514469,6708.578947368421,4345.526315789473,-200,350,-7731
231,-31.5559273,514469,6708.578947368421,4366.578947368421,-200,350,-7731
232,-29.6891441,514469,6708.578947368421,4387.631578947368,-200,350,-7731
233,-28.7567215,514469,6708.578947368421,4408.684210526316,-200,350,-7731
234,-28.8752708,514469,6708.578947368421,4429.736842105263,-200,350,-7731
235,-29.9311142,514469,6708.578947368421,4450.789473684211,-200,350,-7731
236,-31.8614998,514469,6708.578947368421,4471.842105263158,-200,350,-7731
237,-34.6342926,514469,6708.578947368421,4492.894736842105,-200,350,-7731
238,-38.2841721,514469,6708.578947368421,4513.9473684210525,-200,350,-7731
239,-42.7107391,514469,6708.578947368421,4535.0,-200,350,-7731
240,-77.2361908,514469,6729.631578947368,4135.0,-200,350,-7731
241,-77.7049332,514469,6729.631578947368,4156.0526315789475,-200,350,-7731
242,-78.32061,514469,6729.631578947368,4177.105263157895,-200,350,-7731
243,-68.7535248,514469,6729.631578947368,4198.1578947368425,-200,350,-7731
244,-62.5166702,514469,6729.631578947368,4219.210526315789,-200,350,-7731
245,-56.6509705,514469,6729.631578947368,4240.263157894737,-200,350,-7731
246,-51.151947,514469,6729.631578947368,4261.315789473684,-200,350,-7731
247,-45.4180832,514469,6729.631578947368,4282.368421052632,-200,350,-7731
248,-40.2492294,514469,6729.631578947368,4303.421052631579,-200,350,-7731
249,-35.6931534,514469,6729.631578947368,4324.473684210527,-200,350,-7731
250,-31.7628479,514469,6729.631578947368,4345.526315789473,-200,350,-7731
251,-28.9753456,514469,6729.631578947368,4366.578947368421,-200,350,-7731
252,-26.9694633,514469,6729.631578947368,4387.631578947368,-200,350,-7731
253,-26.0134773,514469,6729.631578947368,4408.684210526316,-200,350,-7731
254,-26.0573845,514469,6729.631578947368,4429.736842105263,-200,350,-7731
255,-27.0837288,514469,6729.631578947368,4450.789473684211,-200,350,-7731
256,-28.9919968,514469,6729.631578947368,4471.842105263158,-200,350,-7731
257,-31.8156204,514469,6729.631578947368,4492.894736842105,-200,350,-7731
258,-35.6238556,514469,6729.631578947368,4513.9473684210525,-200,350,-7731
259,-40.2059937,514469,6729.631578947368,4535.0,-200,350,-7731
260,-76.5998535,514469,6750.684210526316,4135.0,-200,350,-7731
261,-76.7383423,514469,6750.684210526316,4156.0526315789475,-200,350,-7731
262,-75.3083878,514469,6750.684210526316,4177.105263157895,-200,350,-7731
263,-70.269165,514469,6750.684210526316,4198.1578947368425,-200,350,-7731
264,-62.9707413,514469,6750.684210526316,4219.210526315789,-200,350,-7731
265,-56.1002502,514469,6750.684210526316,4240.263157894737,-200,350,-7731
266,-49.9905853,514469,6750.684210526316,4261.315789473684,-200,350,-7731
267,-43.8623734,514469,6750.684210526316,4282.368421052632,-200,350,-7731
268,-38.6159973,514469,6750.684210526316,4303.421052631579,-200,350,-7731
269,-33.9634514,514469,6750.684210526316,4324.473684210527,-200,350,-7731
270,-30.0220222,514469,6750.684210526316,4345.526315789473,-200,350,-7731
271,-27.2436943,514469,6750.684210526316,4366.578947368421,-200,350,-7731
272,-25.2424545,514469,6750.684210526316,4387.631578947368,-200,350,-7731
273,-24.3119888,514469,6750.684210526316,4408.684210526316,-200,350,-7731
274,-24.3949699,514469,6750.684210526316,4429.736842105263,-200,350,-7731
275,-25.469101,514469,6750.684210526316,4450.789473684211,-200,350,-7731
276,-27.4423332,514469,6750.684210526316,4471.842105263158,-200,350,-7731
277,-30.2971001,514469,6750.684210526316,4492.894736842105,-200,350,-7731
278,-34.1692657,514469,6750.684210526316,4513.9473684210525,-200,350,-7731
279,-38.6855774,514469,6750.684210526316,4535.0,-200,350,-7731
280,-76.1187515,514469,6771.736842105263,4135.0,-200,350,-7731
281,-77.9298477,514469,6771.736842105263,4156.0526315789475,-200,350,-7731
282,-77.7004623,514469,6771.736842105263,4177.105263157895,-200,350,-7731
283,-69.6556244,514469,6771.736842105263,4198.1578947368425,-200,350,-7731
284,-62.5695038,514469,6771.736842105263,4219.210526315789,-200,350,-7731
285,-55.5994339,514469,6771.736842105263,4240.263157894737,-200,350,-7731
286,-49.2826004,514469,6771.736842105263,4261.315789473684,-200,350,-7731
287,-43.1000137,514469,6771.736842105263,4282.368421052632,-200,350,-7731
288,-37.7432175,514469,6771.736842105263,4303.421052631579,-200,350,-7731
289,-33.0858345,514469,6771.736842105263,4324.473684210527,-200,350,-7731
290,-29.1057434,514469,6771.736842105263,4345.526315789473,-200,350,-7731
291,-26.3502655,514469,6771.736842105263,4366.578947368421,-200,350,-7731
292,-24.4144058,514469,6771.736842105263,4387.631578947368,-200,350,-7731
293,-23.460289,514469,6771.736842105263,4408.684210526316,-200,350,-7731
294,-23.5464363,514469,6771.736842105263,4429.736842105263,-200,350,-7731
295,-24.5987816,514469,6771.736842105263,4450.789473684211,-200,350,-7731
296,-26.589798,514469,6771.736842105263,4471.842105263158,-200,350,-7731
297,-29.5171318,514469,6771.736842105263,4492.894736842105,-200,350,-7731
298,-33.4174652,514469,6771.736842105263,4513.9473684210525,-200,350,-7731
299,-38.0503769,514469,6771.736842105263,4535.0,-200,350,-7731
300,-78.719101,514469,6792.789473684211,4135.0,-200,350,-7731
301,-79.9033813,514469,6792.789473684211,4156.0526315789475,-200,350,-7731
302,-77.0055008,514469,6792.789473684211,4177.105263157895,-200,350,-7731
303,-69.2192917,514469,6792.789473684211,4198.1578947368425,-200,350,-7731
304,-62.3802719,514469,6792.789473684211,4219.210526315789,-200,350,-7731
305,-55.2369385,514469,6792.789473684211,4240.263157894737,-200,350,-7731
306,-49.169075,514469,6792.789473684211,4261.315789473684,-200,350,-7731
307,-43.2069016,514469,6792.789473684211,4282.368421052632,-200,350,-7731
308,-37.9064102,514469,6792.789473684211,4303.421052631579,-200,350,-7731
309,-33.1375427,514469,6792.789473684211,4324.473684210527,-200,350,-7731
310,-29.2362213,514469,6792.789473684211,4345.526315789473,-200,350,-7731
311,-26.4780121,514469,6792.789473684211,4366.578947368421,-200,350,-7731
312,-24.5145416,514469,6792.789473684211,4387.631578947368,-200,350,-7731
313,-23.5579414,514469,6792.789473684211,4408.684210526316,-200,350,-7731
314,-23.636425,514469,6792.789473684211,4429.736842105263,-200,350,-7731
315,-24.7479286,514469,6792.789473684211,4450.789473684211,-200,350,-7731
316,-26.753437,514469,6792.789473684211,4471.842105263158,-200,350,-7731
317,-29.6735039,514469,6792.789473684211,4492.894736842105,-200,350,-7731
318,-33.5116653,514469,6792.789473684211,4513.9473684210525,-200,350,-7731
319,-38.2428818,514469,6792.789473684211,4535.0,-200,350,-7731
320,-76.9829254,514469,6813.842105263158,4135.0,-200,350,-7731
321,-76.9192657,514469,6813.842105263158,4156.0526315789475,-200,350,-7731
322,-76.7337646,514469,6813.842105263158,4177.105263157895,-200,350,-7731
323,-69.4326477,514469,6813.842105263158,4198.1578947368425,-200,350,-7731
324,-62.2909927,514469,6813.842105263158,4219.210526315789,-200,350,-7731
325,-55.8794403,514469,6813.842105263158,4240.263157894737,-200,350,-7731
326,-49.6540833,514469,6813.842105263158,4261.315789473684,-200,350,-7731
327,-43.7868576,514469,6813.842105263158,4282.368421052632,-200,350,-7731
328,-38.6375961,514469,6813.842105263158,4303.421052631579,-200,350,-7731
329,-33.9100685,514469,6813.842105263158,4324.473684210527,-200,350,-7731
330,-30.1725082,514469,6813.842105263158,4345.526315789473,-200,350,-7731
331,-27.4584389,514469,6813.842105263158,4366.578947368421,-200,350,-7731
332,-25.5611992,514469,6813.842105263158,4387.631578947368,-200,350,-7731
333,-24.630909,514469,6813.842105263158,4408.684210526316,-200,350,-7731
334,-24.7196579,514469,6813.842105263158,4429.736842105263,-200,350,-7731
335,-25.7646523,514469,6813.842105263158,4450.789473684211,-200,350,-7731
336,-27.7047844,514469,6813.842105263158,4471.842105263158,-200,350,-7731
337,-30.6358109,514469,6813.842105263158,4492.894736842105,-200,350,-7731
338,-34.4247589,514469,6813.842105263158,4513.9473684210525,-200,350,-7731
339,-39.0109711,514469,6813.842105263158,4535.0,-200,350,-7731
340,-80.5541382,514469,6834.894736842105,4135.0,-200,350,-7731
341,-76.1437531,514469,6834.894736842105,4156.0526315789475,-200,350,-7731
342,-74.4922256,514469,6834.894736842105,4177.105263157895,-200,350,-7731
343,-70.4081268,514469,6834.894736842105,4198.1578947368425,-200,350,-7731
344,-64.2395935,514469,6834.894736842105,4219.210526315789,-200,350,-7731
345,-57.4734573,514469,6834.894736842105,4240.263157894737,-200,350,-7731
346,-51.3150635,514469,6834.894736842105,4261.315789473684,-200,350,-7731
347,-45.56353,514469,6834.894736842105,4282.368421052632,-200,350,-7731
348,-40.3395233,514469,6834.894736842105,4303.421052631579,-200,350,-7731
349,-35.7077332,514469,6834.894736842105,4324.473684210527,-200,350,-7731
350,-31.9532242,514469,6834.894736842105,4345.526315789473,-200,350,-7731
351,-29.283699,514469,6834.894736842105,4366.578947368421,-200,350,-7731
352,-27.3965073,514469,6834.894736842105,4387.631578947368,-200,350,-7731
353,-26.45821,514469,6834.894736842105,4408.684210526316,-200,350,-7731
354,-26.5700989,514469,6834.894736842105,4429.736842105263,-200,350,-7731
355,-27.5940399,514469,6834.894736842105,4450.789473684211,-200,350,-7731
356,-29.6305466,514469,6834.894736842105,4471.842105263158,-200,350,-7731
357,-32.3877869,514469,6834.894736842105,4492.894736842105,-200,350,-7731
358,-36.2937469,514469,6834.894736842105,4513.9473684210525,-200,350,-7731
359,-40.7059479,514469,6834.894736842105,4535.0,-200,350,-7731
360,-77.7041779,514469,6855.9473684210525,4135.0,-200,350,-7731
361,-76.0113678,514469,6855.9473684210525,4156.0526315789475,-200,350,-7731
362,-77.2050552,514469,6855.9473684210525,4177.105263157895,-200,350,-7731
363,-71.7605667,514469,6855.9473684210525,4198.1578947368425,-200,350,-7731
364,-65.6939545,514469,6855.9473684210525,4219.210526315789,-200,350,-7731
365,-58.7093124,514469,6855.9473684210525,4240.263157894737,-200,350,-7731
366,-53.4295197,514469,6855.9473684210525,4261.315789473684,-200,350,-7731
367,-48.0102539,514469,6855.9473684210525,4282.368421052632,-200,350,-7731
368,-43.1780853,514469,6855.9473684210525,4303.421052631579,-200,350,-7731
369,-38.6826324,514469,6855.9473684210525,4324.473684210527,-200,350,-7731
370,-35.011116,514469,6855.9473684210525,4345.526315789473,-200,350,-7731
371,-32.2860413,514469,6855.9473684210525,4366.578947368421,-200,350,-7731
372,-30.388649,514469,6855.9473684210525,4387.631578947368,-200,350,-7731
373,-29.462513,514469,6855.9473684210525,4408.684210526316,-200,350,-7731
374,-29.5128555,514469,6855.9473684210525,4429.736842105263,-200,350,-7731
375,-30.4566422,514469,6855.9473684210525,4450.789473684211,-200,350,-7731
376,-32.3619957,514469,6855.9473684210525,4471.842105263158,-200,350,-7731
377,-35.1843872,514469,6855.9473684210525,4492.894736842105,-200,350,-7731
378,-38.8903809,514469,6855.9473684210525,4513.9473684210525,-200,350,-7731
