Index,Power (dBm),X_Position,Y_Position,Z_Position,U_Position,V_Position,W_Position
0,-37.43621829999999,514469,6600.0,4200.0,-200,350,-7731
1,-30.479980499999996,514469,6600.0,4233.333333333333,-200,350,-7731
2,-23.5735168,514469,6600.0,4266.666666666667,-200,350,-7731
3,-18.2500992,514469,6600.0,4300.0,-200,350,-7731
4,-14.569679299999997,514469,6600.0,4333.333333333333,-200,350,-7731
5,-12.821388200000001,514469,6600.0,4366.666666666667,-200,350,-7731
6,-12.935226399999998,514469,6600.0,4400.0,-200,350,-7731
7,-14.951812699999998,514469,6600.0,4433.333333333333,-200,350,-7731
8,-18.658042899999998,514469,6600.0,4466.666666666667,-200,350,-7731
9,-23.855903599999998,514469,6600.0,4500.0,-200,350,-7731
10,-31.919784500000006,514469,6633.333333333333,4200.0,-200,350,-7731
11,-24.5765686,514469,6633.333333333333,4233.333333333333,-200,350,-7731
12,-17.657051099999997,514469,6633.333333333333,4266.666666666667,-200,350,-7731
13,-11.557441699999998,514469,6633.333333333333,4300.0,-200,350,-7731
14,-7.3413696,514469,6633.333333333333,4333.333333333333,-200,350,-7731
15,-5.3503722999999965,514469,6633.333333333333,4366.666666666667,-200,350,-7731
16,-5.337150600000001,514469,6633.333333333333,4400.0,-200,350,-7731
17,-7.394676199999999,514469,6633.333333333333,4433.333333333333,-200,350,-7731
18,-11.352989200000003,514469,6633.333333333333,4466.666666666667,-200,350,-7731
19,-17.024185199999998,514469,6633.333333333333,4500.0,-200,350,-7731
20,-27.454216000000002,514469,6666.666666666667,4200.0,-200,350,-7731
21,-19.4020157,514469,6666.666666666667,4233.333333333333,-200,350,-7731
22,-11.9274597,514469,6666.666666666667,4266.666666666667,-200,350,-7731
23,-5.349586500000001,514469,6666.666666666667,4300.0,-200,350,-7731
24,-0.7436904999999996,514469,6666.666666666667,4333.333333333333,-200,350,-7731
25,1.608161899999999,514469,6666.666666666667,4366.666666666667,-200,350,-7731
26,1.7297821000000013,514469,6666.666666666667,4400.0,-200,350,-7731
27,-0.3743438999999995,514469,6666.666666666667,4433.333333333333,-200,350,-7731
28,-4.6081772,514469,6666.666666666667,4466.666666666667,-200,350,-7731
29,-10.7698441,514469,6666.666666666667,4500.0,-200,350,-7731
30,-24.209304799999998,514469,6700.0,4200.0,-200,350,-7731
31,-15.8910294,514469,6700.0,4233.333333333333,-200,350,-7731
32,-7.7894516,514469,6700.0,4266.666666666667,-200,350,-7731
33,-0.7374802000000003,514469,6700.0,4300.0,-200,350,-7731
34,4.1808701,514469,6700.0,4333.333333333333,-200,350,-7731
35,6.665378599999997,514469,6700.0,4366.666666666667,-200,350,-7731
36,6.861251799999998,514469,6700.0,4400.0,-200,350,-7731
37,4.669113199999998,514469,6700.0,4433.333333333333,-200,350,-7731
38,0.2802963000000034,514469,6700.0,4466.666666666667,-200,350,-7731
39,-6.180946400000003,514469,6700.0,4500.0,-200,350,-7731
40,-22.1247253,514469,6733.333333333333,4200.0,-200,350,-7731
41,-13.6868896,514469,6733.333333333333,4233.333333333333,-200,350,-7731
42,-5.274604799999999,514469,6733.333333333333,4266.666666666667,-200,350,-7731
43,2.011589100000002,514469,6733.333333333333,4300.0,-200,350,-7731
44,7.149189,514469,6733.333333333333,4333.333333333333,-200,350,-7731
45,9.7467613,514469,6733.333333333333,4366.666666666667,-200,350,-7731
