Index,Power (dBm),X_Position,Y_Position,Z_Position,U_Position,V_Position,W_Position
0,-49.1490555,514469,6300.0,4100.0,-200,350,-7731
1,-51.8896637,514469,6300.0,4155.555555555556,-200,350,-7731
2,-56.132438699999994,514469,6300.0,4211.111111111111,-200,350,-7731
3,-159.999969,514469,6300.0,4266.666666666667,-200,350,-7731
4,-48.7765732,514469,6300.0,4322.222222222223,-200,350,-7731
5,-42.597854600000005,514469,6300.0,4377.777777777777,-200,350,-7731
6,-41.3483887,514469,6300.0,4433.333333333333,-200,350,-7731
7,-47.3543396,514469,6300.0,4488.888888888889,-200,350,-7731
8,-159.999969,514469,6300.0,4544.444444444444,-200,350,-7731
9,-159.999969,514469,6300.0,4600.0,-200,350,-7731
10,-50.227310200000005,514469,6377.777777777777,4100.0,-200,350,-7731
11,-159.999969,514469,6377.777777777777,4155.555555555556,-200,350,-7731
12,-159.999969,514469,6377.777777777777,4211.111111111111,-200,350,-7731
13,-159.999969,514469,6377.777777777777,4266.666666666667,-200,350,-7731
14,-159.999969,514469,6377.777777777777,4322.222222222223,-200,350,-7731
15,-159.999969,514469,6377.777777777777,4377.777777777777,-200,350,-7731
16,-159.999969,514469,6377.777777777777,4433.333333333333,-200,350,-7731
17,-159.999969,514469,6377.777777777777,4488.888888888889,-200,350,-7731
18,-159.999969,514469,6377.777777777777,4544.444444444444,-200,350,-7731
19,-159.999969,514469,6377.777777777777,4600.0,-200,350,-7731
20,-48.83067320000001,514469,6455.555555555556,4100.0,-200,350,-7731
21,-159.999969,514469,6455.555555555556,4155.555555555556,-200,350,-7731
22,-159.999969,514469,6455.555555555556,4211.111111111111,-200,350,-7731
23,-159.999969,514469,6455.555555555556,4266.666666666667,-200,350,-7731
24,-159.999969,514469,6455.555555555556,4322.222222222223,-200,350,-7731
25,-159.999969,514469,6455.555555555556,4377.777777777777,-200,350,-7731
26,-159.999969,514469,6455.555555555556,4433.333333333333,-200,350,-7731
27,-159.999969,514469,6455.555555555556,4488.888888888889,-200,350,-7731
28,-159.999969,514469,6455.555555555556,4544.444444444444,-200,350,-7731
29,-159.999969,514469,6455.555555555556,4600.0,-200,350,-7731
30,-52.1529694,514469,6533.333333333333,4100.0,-200,350,-7731
31,-159.999969,514469,6533.333333333333,4155.555555555556,-200,350,-7731
32,-159.999969,514469,6533.333333333333,4211.111111111111,-200,350,-7731
33,-40.4277115,514469,6533.333333333333,4266.666666666667,-200,350,-7731
34,-32.4740219,514469,6533.333333333333,4322.222222222223,-200,350,-7731
35,-29.757667499999997,514469,6533.333333333333,4377.777777777777,-200,350,-7731
36,-31.624069199999994,514469,6533.333333333333,4433.333333333333,-200,350,-7731
37,-38.441085799999996,514469,6533.333333333333,4488.888888888889,-200,350,-7731
38,-54.967742900000005,514469,6533.333333333333,4544.444444444444,-200,350,-7731
39,-159.999969,514469,6533.333333333333,4600.0,-200,350,-7731
40,-46.510673499999996,514469,6611.111111111111,4100.0,-200,350,-7731
41,-65.051239,514469,6611.111111111111,4155.555555555556,-200,350,-7731
