Index,Power (dBm),X_Position,Y_Position,Z_Position,U_Position,V_Position,W_Position
0,-25.4450226,514469,6600.0,4250.0,-200,350,-7731
1,-13.128547699999999,514469,6600.0,4350.0,-200,350,-7731
2,-14.6366272,514469,6600.0,4450.0,-200,350,-7731
3,-30.961929299999994,514469,6600.0,4550.0,-200,350,-7731
4,-10.8156891,514469,6700.0,4250.0,-200,350,-7731
5,6.404865299999997,514469,6700.0,4350.0,-200,350,-7731
6,5.743804900000001,514469,6700.0,4450.0,-200,350,-7731
7,-13.571792600000002,514469,6700.0,4550.0,-200,350,-7731
8,-8.2419662,514469,6800.0,4250.0,-200,350,-7731
9,9.846950499999998,514469,6800.0,4350.0,-200,350,-7731
10,9.468391400000002,514469,6800.0,4450.0,-200,350,-7731
11,-10.481346100000003,514469,6800.0,4550.0,-200,350,-7731
12,-20.3053589,514469,6900.0,4250.0,-200,350,-7731
13,-5.831138600000003,514469,6900.0,4350.0,-200,350,-7731
14,-6.198600800000001,514469,6900.0,4450.0,-200,350,-7731
15,-23.061515800000002,514469,6900.0,4550.0,-200,350,-7731
